date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:59	6136/6136	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jul%202026%2019:19:59%20GMT	https://codeforces.com/cf-fonts/s/cuprum/5.2.8/cyrillic/400/normal.woff2	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cf-fonts/s/cuprum/5.2.8/cyrillic/400/normal.woff2	(from https://codeforces.com/problemset/problem/235/A)
15:20:00	5412/5412	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jul%202026%2019:20:00%20GMT	https://codeforces.com/cf-fonts/s/cuprum/5.2.8/latin-ext/400/normal.woff2	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cf-fonts/s/cuprum/5.2.8/latin-ext/400/normal.woff2	(from https://codeforces.com/problemset/problem/235/A)
15:20:01	3848/3848	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jul%202026%2019:20:01%20GMT	https://codeforces.com/cf-fonts/s/cuprum/5.2.8/vietnamese/400/normal.woff2	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cf-fonts/s/cuprum/5.2.8/vietnamese/400/normal.woff2	(from https://codeforces.com/problemset/problem/235/A)
15:20:02	9312/9312	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jul%202026%2019:20:02%20GMT	https://codeforces.com/cf-fonts/s/cuprum/5.2.8/latin/400/normal.woff2	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cf-fonts/s/cuprum/5.2.8/latin/400/normal.woff2	(from https://codeforces.com/problemset/problem/235/A)
15:20:03	4796/4796	---M--	200	added ('OK')	font/woff2	date:Fri,%2003%20Jul%202026%2019:20:03%20GMT	https://codeforces.com/cf-fonts/s/cuprum/5.2.8/cyrillic-ext/400/normal.woff2	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cf-fonts/s/cuprum/5.2.8/cyrillic-ext/400/normal.woff2	(from https://codeforces.com/problemset/problem/235/A)
15:20:05	1915/1915	---MCZ	200	added ('OK')	application/json	etag:W/%2267d0b14f-77b%22	https://codeforces.com/manifest.json	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/manifest.json	(from https://codeforces.com/problemset/problem/235/A)
15:20:06	63499/63499	---MCZ	200	added ('OK')	application/javascript	etag:%226065daa8-f80b%22	https://codeforces.com/mathjax.codeforces.org/MathJax.js?config=TeX-AMS_HTML-full	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/mathjax.codeforces.org/MathJax8331.js	(from https://codeforces.com/problemset/problem/235/A)
15:20:06	443/443	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2002%20Jul%202026%2023:45:46%20GMT	https://codeforces.com/scripts/ec683f8b2d1779df61668d5461aef8e5/en/codeforces-options.js	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/scripts/ec683f8b2d1779df61668d5461aef8e5/en/codeforces-options.js	(from https://codeforces.com/problemset/problem/235/A)
15:20:07	5992/5992	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jul%202026%2019:20:07%20GMT	https://codeforces.com/problemset/problem/235/settings.url,%20window.location.href	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/problem/235/settings.url,%20window.location.href	(from https://codeforces.com/problemset/problem/235/A)
15:20:09	62496/62496	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:08%20GMT	https://codeforces.com/problemset/problem/235/A?locale=en	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/problem/235/A7038.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:09	184552/184552	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:09%20GMT	https://codeforces.com/	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/index.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:10	5871/5871	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jul%202026%2019:20:10%20GMT	https://codeforces.com/enter?back=%2Fproblemset%2Fproblem%2F235%2FA	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/enter7667	(from https://codeforces.com/problemset/problem/235/A)
15:20:10	66052/66052	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:09%20GMT	https://codeforces.com/problemset/problem/235/A?locale=ru	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/problem/235/A73fe.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:11	5706/5706	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jul%202026%2019:20:11%20GMT	https://codeforces.com/register	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/register	(from https://codeforces.com/problemset/problem/235/A)
15:20:13	262178/262178	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:12%20GMT	https://codeforces.com/top	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/top.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:14	561967/561967	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:13%20GMT	https://codeforces.com/catalog	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/catalog.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:15	277068/277068	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:14%20GMT	https://codeforces.com/contests	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/contests.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:16	284132/284132	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:15%20GMT	https://codeforces.com/gyms	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/gyms.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:18	263399/263399	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:18%20GMT	https://codeforces.com/problemset	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:18	103026/103026	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:18%20GMT	https://codeforces.com/groups	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/groups.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:21	50214/50214	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:20%20GMT	https://codeforces.com/edu/courses	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/edu/courses.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:22	2917150/2917150	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:19%20GMT	https://codeforces.com/ratings	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/ratings.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:22	52083/52083	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:21%20GMT	https://codeforces.com/apiHelp	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/apiHelp.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:23	42350/42350	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:22%20GMT	https://codeforces.com/calendar	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/calendar.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:24	95103/95103	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:23%20GMT	https://codeforces.com/help	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/help.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:25	87554/87554	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:25%20GMT	https://codeforces.com/contest/235	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/contest/235.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:27	1059081/1059081	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:27%20GMT	https://codeforces.com/blog/entry/5586	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/blog/entry/5586.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:28	530982/530982	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:28%20GMT	https://codeforces.com/blog/entry/5592	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/blog/entry/5592.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:28	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Jul%202026%2019:20:28%20GMT	https://codeforces.com/problemset/submit	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/submit	(from https://codeforces.com/problemset/problem/235/A)
15:20:30	169398/169398	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:30%20GMT	https://codeforces.com/problemset/status	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/status.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:30	108265/108265	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:30%20GMT	https://codeforces.com/problemset/standings	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/standings.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:31	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Jul%202026%2019:20:31%20GMT	https://codeforces.com/problemset/customtest	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/customtest	(from https://codeforces.com/problemset/problem/235/A)
15:20:32	5829/5829	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jul%202026%2019:20:32%20GMT	https://codeforces.com/enter?back=%2Fproblemset%2Fcustomtest	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/enter89f3	(from https://codeforces.com/problemset/problem/235/A)
15:20:34	70001/70001	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:33%20GMT	https://codeforces.com/problemset/problem/235/A?mobile=true	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/problemset/problem/235/A92a8.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:35	61264/61264	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:34%20GMT	https://codeforces.com/privacy	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/privacy.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:36	50728/50728	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202026%2019:20:35%20GMT	https://codeforces.com/terms	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/terms.html	(from https://codeforces.com/problemset/problem/235/A)
15:20:36	13046/13046	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2002%20Jul%202026%2023:45:46%20GMT	https://codeforces.com/service-worker-80531.js	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/service-worker-80531.js	(from https://codeforces.com/problemset/problem/235/A)
15:20:37	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Jul%202026%2019:20:37%20GMT	https://codeforces.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://codeforces.com/problemset/problem/235/A)
15:20:38	20840/20840	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2003%20Jul%202026%2019:20:38%20GMT	https://codeforces.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/80a697ecdece/main.js?	/home/peanut/Downloads/problemset_problem_235_A/codeforces.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/80a697ecdece/maind41d.js	(from https://codeforces.com/problemset/problem/235/A)
